time_step,pac_1,pdc_1,pac_2,pdc_2,pac_3,pdc_3,pac_4,pdc_4,pac_5,pdc_5,pac_6,pdc_6,pac_8,pdc_8,pac_9,pdc_9,pac_10,pdc_10,pac_11,pdc_11,pac_12,pdc_12,pac_13,pdc_13,pac_14,pdc_14,pac_15,pdc_15,pac_16,pdc_16,pac_17,pdc_17,pac_18,pdc_18,pac_19,pdc_19,pac_20,pdc_20,pac_21,pdc_21,pac_22,pdc_22,pac_23,pdc_23,pac_24,pdc_24,pac_25,pdc_25,pac_26,pdc_26,pac_27,pdc_27,pac_28,pdc_28,pac_29,pdc_29,pac_30,pdc_30
1,48.12412558807168,-46.50173803059476,-36.79564243297097,37.76037842980402,30.282409476328226,-29.618190604621837,-11.909053301801539,12.030854965134102,-34.85327803043983,35.72246605601625,4.480692363877544,-4.450210217298744,-11.909053301801539,12.030854965134102,-11.909053301801539,12.030854965134102,-11.909053301801539,12.030854965134102,-11.909053301801539,12.030854965134102,48.12412558807168,-46.50173803059476,-34.85327803043983,35.72246605601625,-34.85327803043983,35.72246605601625,-34.853278030439824,35.722466056016245,-36.79564243297097,37.76037842980402,4.480692363877544,-4.450210217298744,30.282409476328226,-29.618190604621837,30.282409476328226,-29.618190604621837,30.282409476328237,-29.618190604621848,30.282409476328233,-29.618190604621844,30.282409476328226,-29.618190604621837,24.326232828231937,-23.887236473301165,-29.204023370151507,29.823952581748784,-6.844786639031839,6.896337112852563,6.966946013268882,-6.91410407745605,-28.449521682759553,29.039386685971127,30.68098169490041,-30.000000259646246,29.97687123481616,-29.325358590051323,-23.152201730795678,23.552393758063136
