time_step,pf_ac_1,pt_ac_1,qf_ac_1,qt_ac_1,pf_ac_2,pt_ac_2,qf_ac_2,qt_ac_2,pf_ac_3,pt_ac_3,qf_ac_3,qt_ac_3,pf_dc_1,pt_dc_1,pf_dc_2,pt_dc_2,pf_dc_3,pt_dc_3,pf_dc_4,pt_dc_4,pf_dc_5,pt_dc_5,pf_dc_6,pt_dc_6,pf_dc_7,pt_dc_7,pf_dc_8,pt_dc_8,pf_dc_9,pt_dc_9,pf_dc_10,pt_dc_10,pf_dc_11,pt_dc_11,pf_dc_12,pt_dc_12
1,26.96031969106599,-24.959843103885472,1.463273221609648,10.295887190109646,26.88849697226695,-24.56536264903202,2.45127264386028,11.204559846742185,-54.64351156280759,57.96970673082269,19.444328478356375,1.874335671589397,-2.2308066355410565,2.2335621580004905,51.76086619157877,-51.70230757162487,-79.63905387745417,80.0,69.9408881169819,-69.77557416232317,73.73253456639289,-73.40789215255991,9.515624044363323,-9.513156300419855,53.322491078235174,-53.21349022725199,-4.979276486613058,5.0,15.626058196478914,-15.482770825637692,17.9502741697545,-17.830521953783183,0.011030026413691415,-0.011030000905197157,0.011030043158346645,-0.011030000867439884
