time_step,pg_1,qg_1,pg_2,qg_2,pg_3,qg_3,pg_4,qg_4,pg_5,qg_5,pg_6,qg_6,pg_7,qg_7,pg_8,qg_8,pg_9,qg_9,pg_10,qg_10,pg_11,qg_11,pg_12,qg_12,pg_13,qg_13,pg_14,qg_14,pg_15,qg_15,pg_16,qg_16,pg_17,qg_17,pg_18,qg_18,pg_19,qg_19,pg_20,qg_20,pg_21,qg_21,pg_22,qg_22,pg_23,qg_23,pg_24,qg_24,pg_25,qg_25,pg_26,qg_26,pg_27,qg_27,pg_28,qg_28,pg_29,qg_29,pg_30,qg_30,pd_1,qd_1,pd_2,qd_2,pd_3,qd_3,pd_4,qd_4,pd_5,qd_5,pd_6,qd_6
1,0,0,0,0,0,0,0,0,0,0,0,0,146.3773178,17.82184423,75.22198414,17.38963045,169.5764595,38.31212927,114.8757983,27.12229288,82.52271759,19.36212057,179.6744411,34.46439469,242.614049,25.56015076,10.15168644,2.249322441,201.6435443,44.9473114,0,0,3.594051038,0.817765343,47.598591,8.821410133,220,-43.38199499,520,-19.63895289,1090,-59.90056645,860,-16.82640556,1371.478287,-8.975326062,577.832337,-41.41146915,0,0,0,0,0,0,0,0,0,0,0,0,524.4656989,0,700.4475372,0,1219.662404,0,1131.011653,0,1588.232186,0,723.0956856,0
