time_step,pf_ac_1,pt_ac_1,qf_ac_1,qt_ac_1,pf_ac_2,pt_ac_2,qf_ac_2,qt_ac_2,pf_ac_3,pt_ac_3,qf_ac_3,qt_ac_3,pf_dc_1,pt_dc_1,pf_dc_2,pt_dc_2,pf_dc_3,pt_dc_3,pf_dc_4,pt_dc_4,pf_dc_5,pt_dc_5,pf_dc_6,pt_dc_6,pf_dc_7,pt_dc_7,pf_dc_8,pt_dc_8,pf_dc_9,pt_dc_9,pf_dc_10,pt_dc_10,pf_dc_11,pt_dc_11,pf_dc_12,pt_dc_12
1,26.960316773508467,-24.959840621417676,1.4633258325101144,10.295938617549405,26.888492916541257,-24.565359308829226,2.4513170704182317,11.204603005087009,-3.868343227481591,3.8835614044395483,0.6535034024406335,-0.5559639263700478,2.2107204970827183,-2.208021045481258,100.0,-99.78197134521541,-79.63817076500032,80.0,28.349264845699146,-28.322038328415807,80.0,-79.61688666189112,23.191305443032995,-23.17661153912127,100.0,-99.61677986882896,-4.979210219770557,5.0,57.50417598692335,-56.943189388924104,57.50417599285133,-57.14888447954273,55.29426467703144,-55.121365611584125,-57.18628357372731,57.504175980622286
2,-24.43870488805618,26.34837223925465,9.93266200113418,1.2928071807490795,-9.529391015373943,9.839651719231053,2.559415229668784,-0.7356305965432228,-0.8039240364384689,0.8045791609254073,0.12758033399685573,-0.12338137512066445,7.5,-7.46890798539014,58.32335171174845,-58.24913188052509,80.0,-79.63905382722234,-84.60049670092552,84.84457032823727,-4.424360964810158,4.425540513401964,40.285014330800934,-40.24038294318026,68.20364292489344,-68.02557149717586,1.6444913867566393,-1.6422316461132525,36.98975130666606,-36.757629177870726,37.643290122185384,-37.491038747618745,57.50417596611757,-57.317180431140535,55.0276023125604,-54.73650207083865
3,-24.959840667680346,26.96031684594048,10.295938984666153,1.4633256192218111,-24.565359276114307,26.88849290195424,11.204603036346782,2.4513171457175225,-54.643507672427816,57.96970235812463,19.444461674067103,1.8744708004367228,2.1663058993858524,-2.163695184606007,-99.78136260646899,100.0,-79.63558034825884,80.0,-99.66111151280603,100.0,-79.61782170453813,80.0,-99.72634513046427,100.0,-36.45963297000536,36.510494452076834,2.469823220868663,-2.46476927170753,-56.943189352483,57.504175966304835,57.504175993185676,-57.14888447920547,57.5041759743634,-57.31718043300721,-57.18628356852407,57.504175976036265
4,5.711422402826387,-5.6205750118101045,-0.6968832768566252,1.2309053867637652,2.5182786133390964,-2.4980691764290732,7.4711437849444866e-6,0.11878830293399757,22.70135004828648,-22.188377255056338,-1.8579340544477827,5.145784999299394,5.343588254255817,-5.327816723607898,92.95606977861547,-92.7676740551834,-79.6369136737079,80.0,-27.28364247756491,27.30894823560624,-8.700529061217154,8.705076278199257,35.779679604223425,-35.74458293838068,10.558371769528282,-10.55410096540904,1.8050011975245726,-1.8022887103051668,29.570583314408193,-29.42223811119778,57.504175705915465,-57.14888419634389,20.433474145726155,-20.409863005873184,-41.32271812184009,41.48819236971979
