time_step,pac_1,pdc_1,pac_2,pdc_2,pac_3,pdc_3,pac_4,pdc_4,pac_5,pdc_5,pac_6,pdc_6,pac_8,pdc_8,pac_9,pdc_9,pac_10,pdc_10,pac_11,pdc_11,pac_12,pdc_12,pac_13,pdc_13,pac_14,pdc_14,pac_15,pdc_15,pac_16,pdc_16,pac_17,pdc_17,pac_18,pdc_18,pac_19,pdc_19,pac_20,pdc_20,pac_21,pdc_21,pac_22,pdc_22,pac_23,pdc_23,pac_24,pdc_24,pac_25,pdc_25,pac_26,pdc_26,pac_27,pdc_27,pac_28,pdc_28,pac_29,pdc_29,pac_30,pdc_30
1,53.06850933036461,-51.10536074168489,-38.752968657657405,39.81908538250016,35.80408885874345,-34.88875846990587,-5.581438526496293,5.6208017365500975,-44.65069289273964,46.05321918762265,-9.010898922296343,9.08830574527894,-5.581438526496293,5.6208017365500975,-5.581438526496293,5.6208017365500975,-5.581438526496293,5.6208017365500975,-5.581438526496293,5.6208017365500975,53.06850933036461,-51.10536074168489,-44.65069289273964,46.05321918762265,-44.65069289273964,46.05321918762265,-44.65069289273964,46.05321918762265,-38.752968657657405,39.81908538250016,-9.010898922296343,9.08830574527894,35.80408885874345,-34.88875846990587,35.80408885874345,-34.88875846990587,35.80408885874345,-34.88875846990587,35.80408885874345,-34.88875846990587,35.80408885874345,-34.88875846990587,60.000000578054035,-57.50417598692335,57.598253740502024,-55.29426467703144,60.00000058450785,-57.50417599285133,-55.040706033639346,57.14888447954273,-55.07549985859712,57.18628357372731,-53.15217032597231,55.121365611584125,60.00000057035081,-57.504175980622286,-54.84931301895747,56.943189388924104
2,33.7278056750732,-32.911675892537026,41.20006240115837,-40.00000037023102,-22.269084736588685,22.641300857924534,19.24409897116091,-18.95981627452112,-15.300880445396329,15.488884899254314,-20.618584430292643,20.941307294646755,19.24409897116091,-18.959816274521124,19.244098971160913,-18.959816274521128,19.24409897116091,-18.959816274521124,19.244098971160913,-18.959816274521128,33.7278056750732,-32.911675892537026,-15.300880445396329,15.488884899254314,-15.300880445396329,15.488884899254314,-15.300880445396329,15.488884899254314,41.20006240115837,-40.00000037023102,-20.618584430292643,20.941307294646755,-22.269084736588685,22.641300857924534,-22.269084736588685,22.641300857924534,-22.269084736588685,22.641300857924534,-22.269084736588685,22.641300857924534,-22.269084736588685,22.641300857924534,38.017156078942925,-36.98975130666606,60.00000055985358,-57.50417596611757,38.706965372588094,-37.643290122185384,-36.53920594738684,37.491038747618745,57.309008097739984,-55.0276023125604,-55.197266424219514,57.317180431140535,-52.79318674630259,54.73650207083865,-35.840507404276764,36.757629177870726
3,-47.24247338695932,48.80752835354157,-38.751738758432055,39.81779017412942,-32.75646438556656,33.528162123339534,33.51433056208322,-32.708073792487355,30.41484472556363,-29.7450796159498,50.55334239799813,-48.76761585964519,33.514330562107034,-32.70807379251007,33.51433058934972,-32.70807381849669,33.51433056221645,-32.70807379261444,33.514330573502775,-32.708073803380394,-47.24247338695932,48.80752835354157,30.414844725309326,-29.745079615706167,30.41484472520535,-29.745079615606553,30.414844725382384,-29.745079615776156,-38.751738758432055,39.81779017412942,50.55334239707232,-48.76761585878314,-32.75646438556656,33.528162123339534,-32.75646438556656,33.528162123339534,-32.75646438556656,33.528162123339534,-32.75646438556656,33.528162123339534,-32.75646438556656,33.528162123339534,-54.84931299689521,56.943189352483,60.00000057309028,-57.5041759743634,60.0000005935832,-57.504175993185676,-55.040706032301955,57.14888447920547,-55.075499852731646,57.18628356852407,-55.197266414342764,57.31718043300721,60.00000059027636,-57.504175976036265,60.000000577598854,-57.504175966304835
4,50.96394263425354,-49.149829016435646,-38.75237180574431,39.81845683685395,12.54431360430289,-12.41128200992055,-10.87539001221723,10.980070810009774,2.4131517469036747e-5,0.011005872421302085,-18.508684334658643,18.773435824342922,-10.87539001221723,10.980070810009774,-10.87539001221723,10.980070810009774,-10.87539001221723,10.980070810009774,-10.87539001221723,10.980070810009774,50.96394263425354,-49.149829016435646,2.4131517469036747e-5,0.011005872421302085,2.4131517469036747e-5,0.011005872421302085,2.4131517469036747e-5,0.011005872421302085,-38.75237180574431,39.81845683685395,-18.508684334658643,18.773435824342922,12.54431360430289,-12.41128200992055,12.54431360430289,-12.41128200992055,12.54431360430289,-12.41128200992055,12.54431360430289,-12.41128200992055,12.54431360430289,-12.41128200992055,30.2327276110079,-29.570583314408193,20.76030394730402,-20.433474145726155,60.00000027393982,-57.504175705915465,-55.040705769513366,57.14888419634389,-40.17949072269943,41.32271812184009,-20.101886556275442,20.409863005873184,42.778919876089596,-41.48819236971979,-28.817793737602685,29.42223811119778
